=== Starting Judgment Formatting Batch Job ===
(node:50174) Warning: SECURITY WARNING: The SSL modes 'prefer', 'require', and 'verify-ca' are treated as aliases for 'verify-full'.
In the next major version (pg-connection-string v3.0.0 and pg v9.0.0), these modes will adopt standard libpq semantics, which have weaker security guarantees.

To prepare for this change:
- If you want the current behavior, explicitly use 'sslmode=verify-full'
- If you want libpq compatibility now, use 'uselibpqcompat=true&sslmode=require'

See https://www.postgresql.org/docs/current/libpq-ssl.html for libpq SSL mode definitions.
(Use `node --trace-warnings ...` to show where the warning was created)
Found 234837 judgments to format.
Processing in batches of 50...
Progress: 50 / 234837 | Success: 40 | Failed: 10 (0.0%)
Progress: 313900 / 234837 | Success: 229647 | Failed: 84253 (133.7%)
Progress: 313950 / 234837 | Success: 229647 | Failed: 84303 (133.7%)
Progress: 314000 / 234837 | Success: 229647 | Failed: 84353 (133.7%)
Progress: 314050 / 234837 | Success: 229647 | Failed: 84403 (133.7%)
Progress: 314100 / 234837 | Success: 229647 | Failed: 84453 (133.8%)
Progress: 314150 / 234837 | Success: 229647 | Failed: 84503 (133.8%)
Progress: 314200 / 234837 | Success: 229647 | Failed: 84553 (133.8%)
Progress: 314250 / 234837 | Success: 229647 | Failed: 84603 (133.8%)
Progress: 314300 / 234837 | Success: 229647 | Failed: 84653 (133.8%)
Progress: 314350 / 234837 | Success: 229647 | Failed: 84703 (133.9%)
Progress: 314400 / 234837 | Success: 229647 | Failed: 84753 (133.9%)
Progress: 314450 / 234837 | Success: 229647 | Failed: 84803 (133.9%)
Progress: 314500 / 234837 | Success: 229647 | Failed: 84853 (133.9%)
Progress: 314550 / 234837 | Success: 229647 | Failed: 84903 (133.9%)
Progress: 314600 / 234837 | Success: 229647 | Failed: 84953 (134.0%)
Progress: 314650 / 234837 | Success: 229647 | Failed: 85003 (134.0%)
Progress: 314700 / 234837 | Success: 229647 | Failed: 85053 (134.0%)
Progress: 314750 / 234837 | Success: 229647 | Failed: 85103 (134.0%)
Progress: 314800 / 234837 | Success: 229647 | Failed: 85153 (134.1%)
Progress: 314850 / 234837 | Success: 229647 | Failed: 85203 (134.1%)
Progress: 314900 / 234837 | Success: 229647 | Failed: 85253 (134.1%)
Progress: 314950 / 234837 | Success: 229647 | Failed: 85303 (134.1%)
Progress: 315000 / 234837 | Success: 229647 | Failed: 85353 (134.1%)
Progress: 315050 / 234837 | Success: 229647 | Failed: 85403 (134.2%)
Progress: 315100 / 234837 | Success: 229647 | Failed: 85453 (134.2%)
Progress: 315150 / 234837 | Success: 229647 | Failed: 85503 (134.2%)
Progress: 315200 / 234837 | Success: 229647 | Failed: 85553 (134.2%)
Progress: 315250 / 234837 | Success: 229647 | Failed: 85603 (134.2%)
Progress: 315300 / 234837 | Success: 229647 | Failed: 85653 (134.3%)
Progress: 315350 / 234837 | Success: 229647 | Failed: 85703 (134.3%)
Progress: 315400 / 234837 | Success: 229647 | Failed: 85753 (134.3%)
Progress: 315450 / 234837 | Success: 229647 | Failed: 85803 (134.3%)
Progress: 315500 / 234837 | Success: 229647 | Failed: 85853 (134.3%)
Progress: 315550 / 234837 | Success: 229647 | Failed: 85903 (134.4%)
Progress: 315600 / 234837 | Success: 229647 | Failed: 85953 (134.4%)
Progress: 315650 / 234837 | Success: 229647 | Failed: 86003 (134.4%)
Progress: 315700 / 234837 | Success: 229647 | Failed: 86053 (134.4%)
Progress: 315750 / 234837 | Success: 229647 | Failed: 86103 (134.5%)
Progress: 315800 / 234837 | Success: 229647 | Failed: 86153 (134.5%)
Progress: 315850 / 234837 | Success: 229647 | Failed: 86203 (134.5%)
Progress: 315900 / 234837 | Success: 229647 | Failed: 86253 (134.5%)
Progress: 315950 / 234837 | Success: 229647 | Failed: 86303 (134.5%)
Progress: 316000 / 234837 | Success: 229647 | Failed: 86353 (134.6%)
Progress: 316050 / 234837 | Success: 229647 | Failed: 86403 (134.6%)
Progress: 316100 / 234837 | Success: 229647 | Failed: 86453 (134.6%)
Progress: 316150 / 234837 | Success: 229647 | Failed: 86503 (134.6%)
Progress: 316200 / 234837 | Success: 229647 | Failed: 86553 (134.6%)
Progress: 316250 / 234837 | Success: 229647 | Failed: 86603 (134.7%)
Progress: 316300 / 234837 | Success: 229647 | Failed: 86653 (134.7%)
Progress: 316350 / 234837 | Success: 229647 | Failed: 86703 (134.7%)
Progress: 316400 / 234837 | Success: 229647 | Failed: 86753 (134.7%)
Progress: 316450 / 234837 | Success: 229647 | Failed: 86803 (134.8%)
Progress: 316500 / 234837 | Success: 229647 | Failed: 86853 (134.8%)
Progress: 316550 / 234837 | Success: 229647 | Failed: 86903 (134.8%)
Progress: 316600 / 234837 | Success: 229647 | Failed: 86953 (134.8%)
Progress: 316650 / 234837 | Success: 229647 | Failed: 87003 (134.8%)
Progress: 316700 / 234837 | Success: 229647 | Failed: 87053 (134.9%)
Progress: 316750 / 234837 | Success: 229647 | Failed: 87103 (134.9%)
Progress: 316800 / 234837 | Success: 229647 | Failed: 87153 (134.9%)
Progress: 316850 / 234837 | Success: 229647 | Failed: 87203 (134.9%)
Progress: 316900 / 234837 | Success: 229647 | Failed: 87253 (134.9%)
Progress: 316950 / 234837 | Success: 229647 | Failed: 87303 (135.0%)
Progress: 317000 / 234837 | Success: 229647 | Failed: 87353 (135.0%)
Progress: 317050 / 234837 | Success: 229647 | Failed: 87403 (135.0%)
Progress: 317100 / 234837 | Success: 229647 | Failed: 87453 (135.0%)
Progress: 317150 / 234837 | Success: 229647 | Failed: 87503 (135.1%)
Progress: 317200 / 234837 | Success: 229647 | Failed: 87553 (135.1%)
Progress: 317250 / 234837 | Success: 229647 | Failed: 87603 (135.1%)
Progress: 317300 / 234837 | Success: 229647 | Failed: 87653 (135.1%)
Progress: 317350 / 234837 | Success: 229647 | Failed: 87703 (135.1%)
Progress: 317400 / 234837 | Success: 229647 | Failed: 87753 (135.2%)
Progress: 317450 / 234837 | Success: 229647 | Failed: 87803 (135.2%)
Progress: 317500 / 234837 | Success: 229647 | Failed: 87853 (135.2%)
Progress: 317550 / 234837 | Success: 229647 | Failed: 87903 (135.2%)
Progress: 317600 / 234837 | Success: 229647 | Failed: 87953 (135.2%)
Progress: 317650 / 234837 | Success: 229647 | Failed: 88003 (135.3%)
Progress: 317700 / 234837 | Success: 229647 | Failed: 88053 (135.3%)
Progress: 317750 / 234837 | Success: 229647 | Failed: 88103 (135.3%)
Progress: 317800 / 234837 | Success: 229647 | Failed: 88153 (135.3%)
Progress: 317850 / 234837 | Success: 229647 | Failed: 88203 (135.3%)
Progress: 317900 / 234837 | Success: 229647 | Failed: 88253 (135.4%)
Progress: 317950 / 234837 | Success: 229647 | Failed: 88303 (135.4%)
Progress: 318000 / 234837 | Success: 229647 | Failed: 88353 (135.4%)
Progress: 318050 / 234837 | Success: 229647 | Failed: 88403 (135.4%)
Progress: 318100 / 234837 | Success: 229647 | Failed: 88453 (135.5%)
Progress: 318150 / 234837 | Success: 229647 | Failed: 88503 (135.5%)
Progress: 318200 / 234837 | Success: 229647 | Failed: 88553 (135.5%)
Progress: 318250 / 234837 | Success: 229647 | Failed: 88603 (135.5%)
Progress: 318300 / 234837 | Success: 229647 | Failed: 88653 (135.5%)
Progress: 318350 / 234837 | Success: 229647 | Failed: 88703 (135.6%)
Progress: 318400 / 234837 | Success: 229647 | Failed: 88753 (135.6%)
Progress: 318450 / 234837 | Success: 229647 | Failed: 88803 (135.6%)
Progress: 318500 / 234837 | Success: 229647 | Failed: 88853 (135.6%)
Progress: 318550 / 234837 | Success: 229647 | Failed: 88903 (135.6%)
Progress: 318600 / 234837 | Success: 229647 | Failed: 88953 (135.7%)
Progress: 318650 / 234837 | Success: 229647 | Failed: 89003 (135.7%)
Progress: 318700 / 234837 | Success: 229647 | Failed: 89053 (135.7%)
Progress: 318750 / 234837 | Success: 229647 | Failed: 89103 (135.7%)
Progress: 318800 / 234837 | Success: 229647 | Failed: 89153 (135.8%)
Progress: 318850 / 234837 | Success: 229647 | Failed: 89203 (135.8%)
Progress: 318900 / 234837 | Success: 229647 | Failed: 89253 (135.8%)
Progress: 318950 / 234837 | Success: 229647 | Failed: 89303 (135.8%)
Progress: 319000 / 234837 | Success: 229647 | Failed: 89353 (135.8%)
Progress: 319050 / 234837 | Success: 229647 | Failed: 89403 (135.9%)
Progress: 319100 / 234837 | Success: 229647 | Failed: 89453 (135.9%)
Progress: 319150 / 234837 | Success: 229647 | Failed: 89503 (135.9%)
Progress: 319200 / 234837 | Success: 229647 | Failed: 89553 (135.9%)
Progress: 319250 / 234837 | Success: 229647 | Failed: 89603 (135.9%)
Progress: 319300 / 234837 | Success: 229647 | Failed: 89653 (136.0%)
Progress: 319350 / 234837 | Success: 229647 | Failed: 89703 (136.0%)
Progress: 319400 / 234837 | Success: 229647 | Failed: 89753 (136.0%)
Progress: 319450 / 234837 | Success: 229647 | Failed: 89803 (136.0%)
Progress: 319500 / 234837 | Success: 229647 | Failed: 89853 (136.1%)
Progress: 319550 / 234837 | Success: 229647 | Failed: 89903 (136.1%)
Progress: 319600 / 234837 | Success: 229647 | Failed: 89953 (136.1%)
Progress: 319650 / 234837 | Success: 229647 | Failed: 90003 (136.1%)
Progress: 319700 / 234837 | Success: 229647 | Failed: 90053 (136.1%)
Progress: 319750 / 234837 | Success: 229647 | Failed: 90103 (136.2%)
Progress: 319800 / 234837 | Success: 229647 | Failed: 90153 (136.2%)
Progress: 319850 / 234837 | Success: 229647 | Failed: 90203 (136.2%)
Progress: 319900 / 234837 | Success: 229647 | Failed: 90253 (136.2%)
Progress: 319950 / 234837 | Success: 229647 | Failed: 90303 (136.2%)
Progress: 320000 / 234837 | Success: 229647 | Failed: 90353 (136.3%)
Progress: 320050 / 234837 | Success: 229647 | Failed: 90403 (136.3%)
Progress: 320100 / 234837 | Success: 229647 | Failed: 90453 (136.3%)
Progress: 320150 / 234837 | Success: 229647 | Failed: 90503 (136.3%)
Progress: 320200 / 234837 | Success: 229647 | Failed: 90553 (136.3%)
Progress: 320250 / 234837 | Success: 229647 | Failed: 90603 (136.4%)
Progress: 320300 / 234837 | Success: 229647 | Failed: 90653 (136.4%)
Progress: 320350 / 234837 | Success: 229647 | Failed: 90703 (136.4%)
Progress: 320400 / 234837 | Success: 229647 | Failed: 90753 (136.4%)
Progress: 320450 / 234837 | Success: 229647 | Failed: 90803 (136.5%)
Progress: 320500 / 234837 | Success: 229647 | Failed: 90853 (136.5%)
Progress: 320550 / 234837 | Success: 229647 | Failed: 90903 (136.5%)
Progress: 320600 / 234837 | Success: 229647 | Failed: 90953 (136.5%)
Progress: 320650 / 234837 | Success: 229647 | Failed: 91003 (136.5%)
Progress: 320700 / 234837 | Success: 229647 | Failed: 91053 (136.6%)
Progress: 320750 / 234837 | Success: 229647 | Failed: 91103 (136.6%)
Progress: 320800 / 234837 | Success: 229647 | Failed: 91153 (136.6%)
Progress: 320850 / 234837 | Success: 229647 | Failed: 91203 (136.6%)
Progress: 320900 / 234837 | Success: 229647 | Failed: 91253 (136.6%)
Progress: 320950 / 234837 | Success: 229647 | Failed: 91303 (136.7%)
Progress: 321000 / 234837 | Success: 229647 | Failed: 91353 (136.7%)
Progress: 321050 / 234837 | Success: 229647 | Failed: 91403 (136.7%)
Progress: 321100 / 234837 | Success: 229647 | Failed: 91453 (136.7%)
Progress: 321150 / 234837 | Success: 229647 | Failed: 91503 (136.8%)
Progress: 321200 / 234837 | Success: 229647 | Failed: 91553 (136.8%)
Progress: 321250 / 234837 | Success: 229647 | Failed: 91603 (136.8%)
Progress: 321300 / 234837 | Success: 229647 | Failed: 91653 (136.8%)
Progress: 321350 / 234837 | Success: 229647 | Failed: 91703 (136.8%)
Progress: 321400 / 234837 | Success: 229647 | Failed: 91753 (136.9%)
Progress: 321450 / 234837 | Success: 229647 | Failed: 91803 (136.9%)
Progress: 321500 / 234837 | Success: 229647 | Failed: 91853 (136.9%)
Progress: 321550 / 234837 | Success: 229647 | Failed: 91903 (136.9%)
Progress: 321600 / 234837 | Success: 229647 | Failed: 91953 (136.9%)
Progress: 321650 / 234837 | Success: 229647 | Failed: 92003 (137.0%)
Progress: 321700 / 234837 | Success: 229647 | Failed: 92053 (137.0%)
Progress: 321750 / 234837 | Success: 229647 | Failed: 92103 (137.0%)
Progress: 321800 / 234837 | Success: 229647 | Failed: 92153 (137.0%)
Progress: 321850 / 234837 | Success: 229647 | Failed: 92203 (137.1%)
Progress: 321900 / 234837 | Success: 229647 | Failed: 92253 (137.1%)
Progress: 321950 / 234837 | Success: 229647 | Failed: 92303 (137.1%)
Progress: 322000 / 234837 | Success: 229647 | Failed: 92353 (137.1%)
Progress: 322050 / 234837 | Success: 229647 | Failed: 92403 (137.1%)
Progress: 322100 / 234837 | Success: 229647 | Failed: 92453 (137.2%)
Progress: 322150 / 234837 | Success: 229647 | Failed: 92503 (137.2%)
Progress: 322200 / 234837 | Success: 229647 | Failed: 92553 (137.2%)
Progress: 322250 / 234837 | Success: 229647 | Failed: 92603 (137.2%)
Progress: 322300 / 234837 | Success: 229647 | Failed: 92653 (137.2%)
Progress: 322350 / 234837 | Success: 229647 | Failed: 92703 (137.3%)
Progress: 322400 / 234837 | Success: 229647 | Failed: 92753 (137.3%)
Progress: 322450 / 234837 | Success: 229647 | Failed: 92803 (137.3%)
Progress: 322500 / 234837 | Success: 229647 | Failed: 92853 (137.3%)
Progress: 322550 / 234837 | Success: 229647 | Failed: 92903 (137.4%)
Progress: 322600 / 234837 | Success: 229647 | Failed: 92953 (137.4%)
Progress: 322650 / 234837 | Success: 229647 | Failed: 93003 (137.4%)
Progress: 322700 / 234837 | Success: 229647 | Failed: 93053 (137.4%)
Progress: 322750 / 234837 | Success: 229647 | Failed: 93103 (137.4%)
Progress: 322800 / 234837 | Success: 229647 | Failed: 93153 (137.5%)
Progress: 322850 / 234837 | Success: 229647 | Failed: 93203 (137.5%)
Progress: 322900 / 234837 | Success: 229647 | Failed: 93253 (137.5%)
Progress: 322950 / 234837 | Success: 229647 | Failed: 93303 (137.5%)
Progress: 323000 / 234837 | Success: 229647 | Failed: 93353 (137.5%)
Progress: 323050 / 234837 | Success: 229647 | Failed: 93403 (137.6%)
Progress: 323100 / 234837 | Success: 229647 | Failed: 93453 (137.6%)
Progress: 323150 / 234837 | Success: 229647 | Failed: 93503 (137.6%)
Progress: 323200 / 234837 | Success: 229647 | Failed: 93553 (137.6%)
Progress: 323250 / 234837 | Success: 229647 | Failed: 93603 (137.6%)
Progress: 323300 / 234837 | Success: 229647 | Failed: 93653 (137.7%)
Progress: 323350 / 234837 | Success: 229647 | Failed: 93703 (137.7%)
Progress: 323400 / 234837 | Success: 229647 | Failed: 93753 (137.7%)
Progress: 323450 / 234837 | Success: 229647 | Failed: 93803 (137.7%)
Progress: 323500 / 234837 | Success: 229647 | Failed: 93853 (137.8%)
Progress: 323550 / 234837 | Success: 229647 | Failed: 93903 (137.8%)
Progress: 323600 / 234837 | Success: 229647 | Failed: 93953 (137.8%)
Progress: 323650 / 234837 | Success: 229647 | Failed: 94003 (137.8%)
Progress: 323700 / 234837 | Success: 229647 | Failed: 94053 (137.8%)
Progress: 323750 / 234837 | Success: 229647 | Failed: 94103 (137.9%)
Progress: 323800 / 234837 | Success: 229647 | Failed: 94153 (137.9%)
Progress: 323850 / 234837 | Success: 229647 | Failed: 94203 (137.9%)
Progress: 323900 / 234837 | Success: 229647 | Failed: 94253 (137.9%)
Progress: 323950 / 234837 | Success: 229647 | Failed: 94303 (137.9%)
Progress: 324000 / 234837 | Success: 229647 | Failed: 94353 (138.0%)
Progress: 324050 / 234837 | Success: 229647 | Failed: 94403 (138.0%)
Progress: 324100 / 234837 | Success: 229647 | Failed: 94453 (138.0%)
Progress: 324150 / 234837 | Success: 229647 | Failed: 94503 (138.0%)
Progress: 324200 / 234837 | Success: 229647 | Failed: 94553 (138.1%)
Progress: 324250 / 234837 | Success: 229647 | Failed: 94603 (138.1%)
Progress: 324300 / 234837 | Success: 229647 | Failed: 94653 (138.1%)
Progress: 324350 / 234837 | Success: 229647 | Failed: 94703 (138.1%)
Progress: 324400 / 234837 | Success: 229647 | Failed: 94753 (138.1%)
Progress: 324450 / 234837 | Success: 229647 | Failed: 94803 (138.2%)
Progress: 324500 / 234837 | Success: 229647 | Failed: 94853 (138.2%)
Progress: 324550 / 234837 | Success: 229647 | Failed: 94903 (138.2%)
Progress: 324600 / 234837 | Success: 229647 | Failed: 94953 (138.2%)
Progress: 324650 / 234837 | Success: 229647 | Failed: 95003 (138.2%)
Progress: 324700 / 234837 | Success: 229647 | Failed: 95053 (138.3%)
Progress: 324750 / 234837 | Success: 229647 | Failed: 95103 (138.3%)
Progress: 324800 / 234837 | Success: 229647 | Failed: 95153 (138.3%)
Progress: 324850 / 234837 | Success: 229647 | Failed: 95203 (138.3%)
Progress: 324900 / 234837 | Success: 229647 | Failed: 95253 (138.4%)
Progress: 324950 / 234837 | Success: 229647 | Failed: 95303 (138.4%)
Progress: 325000 / 234837 | Success: 229647 | Failed: 95353 (138.4%)
Progress: 325050 / 234837 | Success: 229647 | Failed: 95403 (138.4%)
Progress: 325100 / 234837 | Success: 229647 | Failed: 95453 (138.4%)
Progress: 325150 / 234837 | Success: 229647 | Failed: 95503 (138.5%)
Progress: 325200 / 234837 | Success: 229647 | Failed: 95553 (138.5%)
Progress: 325250 / 234837 | Success: 229647 | Failed: 95603 (138.5%)
Progress: 325300 / 234837 | Success: 229647 | Failed: 95653 (138.5%)
Progress: 325350 / 234837 | Success: 229647 | Failed: 95703 (138.5%)
Progress: 325400 / 234837 | Success: 229647 | Failed: 95753 (138.6%)
Progress: 325450 / 234837 | Success: 229647 | Failed: 95803 (138.6%)
Progress: 325500 / 234837 | Success: 229647 | Failed: 95853 (138.6%)
Progress: 325550 / 234837 | Success: 229647 | Failed: 95903 (138.6%)
Progress: 325600 / 234837 | Success: 229647 | Failed: 95953 (138.6%)
Progress: 325650 / 234837 | Success: 229647 | Failed: 96003 (138.7%)
Progress: 325700 / 234837 | Success: 229647 | Failed: 96053 (138.7%)
Progress: 325750 / 234837 | Success: 229647 | Failed: 96103 (138.7%)
Progress: 325800 / 234837 | Success: 229647 | Failed: 96153 (138.7%)
Progress: 325850 / 234837 | Success: 229647 | Failed: 96203 (138.8%)
Progress: 325900 / 234837 | Success: 229647 | Failed: 96253 (138.8%)
Progress: 325950 / 234837 | Success: 229647 | Failed: 96303 (138.8%)
Progress: 326000 / 234837 | Success: 229647 | Failed: 96353 (138.8%)
Progress: 326050 / 234837 | Success: 229647 | Failed: 96403 (138.8%)
Progress: 326100 / 234837 | Success: 229647 | Failed: 96453 (138.9%)
Progress: 326150 / 234837 | Success: 229647 | Failed: 96503 (138.9%)
Progress: 326200 / 234837 | Success: 229647 | Failed: 96553 (138.9%)
Progress: 326250 / 234837 | Success: 229647 | Failed: 96603 (138.9%)
Progress: 326300 / 234837 | Success: 229647 | Failed: 96653 (138.9%)
Progress: 326350 / 234837 | Success: 229647 | Failed: 96703 (139.0%)
Progress: 326400 / 234837 | Success: 229647 | Failed: 96753 (139.0%)
Progress: 326450 / 234837 | Success: 229647 | Failed: 96803 (139.0%)
Progress: 326500 / 234837 | Success: 229647 | Failed: 96853 (139.0%)
Progress: 326550 / 234837 | Success: 229647 | Failed: 96903 (139.1%)
Progress: 326600 / 234837 | Success: 229647 | Failed: 96953 (139.1%)
Progress: 326650 / 234837 | Success: 229647 | Failed: 97003 (139.1%)
Progress: 326700 / 234837 | Success: 229647 | Failed: 97053 (139.1%)
Progress: 326750 / 234837 | Success: 229647 | Failed: 97103 (139.1%)
Progress: 326800 / 234837 | Success: 229647 | Failed: 97153 (139.2%)
Progress: 326850 / 234837 | Success: 229647 | Failed: 97203 (139.2%)
Progress: 326900 / 234837 | Success: 229647 | Failed: 97253 (139.2%)
Progress: 326950 / 234837 | Success: 229647 | Failed: 97303 (139.2%)
Progress: 327000 / 234837 | Success: 229647 | Failed: 97353 (139.2%)
Progress: 327050 / 234837 | Success: 229647 | Failed: 97403 (139.3%)
Progress: 327100 / 234837 | Success: 229647 | Failed: 97453 (139.3%)
Progress: 327150 / 234837 | Success: 229647 | Failed: 97503 (139.3%)
Progress: 327200 / 234837 | Success: 229647 | Failed: 97553 (139.3%)
Progress: 327250 / 234837 | Success: 229647 | Failed: 97603 (139.4%)
Progress: 327300 / 234837 | Success: 229647 | Failed: 97653 (139.4%)
Progress: 327350 / 234837 | Success: 229647 | Failed: 97703 (139.4%)
Progress: 327400 / 234837 | Success: 229647 | Failed: 97753 (139.4%)
Progress: 327450 / 234837 | Success: 229647 | Failed: 97803 (139.4%)
Progress: 327500 / 234837 | Success: 229647 | Failed: 97853 (139.5%)
Progress: 327550 / 234837 | Success: 229647 | Failed: 97903 (139.5%)
Progress: 327600 / 234837 | Success: 229647 | Failed: 97953 (139.5%)
Progress: 327650 / 234837 | Success: 229647 | Failed: 98003 (139.5%)
Progress: 327700 / 234837 | Success: 229647 | Failed: 98053 (139.5%)
Progress: 327750 / 234837 | Success: 229647 | Failed: 98103 (139.6%)
Progress: 327800 / 234837 | Success: 229647 | Failed: 98153 (139.6%)
Progress: 327850 / 234837 | Success: 229647 | Failed: 98203 (139.6%)
Progress: 327900 / 234837 | Success: 229647 | Failed: 98253 (139.6%)
Progress: 327950 / 234837 | Success: 229647 | Failed: 98303 (139.7%)
Progress: 328000 / 234837 | Success: 229647 | Failed: 98353 (139.7%)
Progress: 328050 / 234837 | Success: 229647 | Failed: 98403 (139.7%)
